"Plot Title: DRYAS_11T_Backup"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9740237, SEN S/N: 9740237, LBL: If 11T resets and fails.)","Coupler Attached (LGR S/N: 9740237)","Coupler Detached (LGR S/N: 9740237)","Host Connected (LGR S/N: 9740237)","Stopped (LGR S/N: 9740237)","End Of File (LGR S/N: 9740237)"
2587,07/30/22 02:00:00  PM,9.669,,,,,
2588,07/30/22 02:15:00  PM,10.748,,,,,
2589,07/30/22 02:30:00  PM,12.497,,,,,
2590,07/30/22 02:45:00  PM,12.883,,,,,
2591,07/30/22 03:00:00  PM,13.365,,,,,
2592,07/30/22 03:15:00  PM,13.750,,,,,
2593,07/30/22 03:30:00  PM,13.750,,,,,
2594,07/30/22 03:45:00  PM,12.883,,,,,
2595,07/30/22 04:00:00  PM,13.076,,,,,
2596,07/30/22 04:15:00  PM,13.461,,,,,
2597,07/30/22 04:30:00  PM,12.690,,,,,
2598,07/30/22 04:45:00  PM,12.497,,,,,
2599,07/30/22 05:00:00  PM,10.063,,,,,
2600,07/30/22 05:15:00  PM,8.680,,,,,
2601,07/30/22 05:30:00  PM,8.282,,,,,
2602,07/30/22 05:45:00  PM,8.680,,,,,
2603,07/30/22 06:00:00  PM,8.680,,,,,
2604,07/30/22 06:15:00  PM,7.682,,,,,
2605,07/30/22 06:30:00  PM,7.682,,,,,
2606,07/30/22 06:45:00  PM,8.082,,,,,
2607,07/30/22 07:00:00  PM,9.176,,,,,
2608,07/30/22 07:15:00  PM,9.077,,,,,
2609,07/30/22 07:30:00  PM,8.978,,,,,
2610,07/30/22 07:45:00  PM,7.682,,,,,
2611,07/30/22 08:00:00  PM,6.166,,,,,
2612,07/30/22 08:15:00  PM,5.450,,,,,
2613,07/30/22 08:30:00  PM,5.450,,,,,
2614,07/30/22 08:45:00  PM,5.962,,,,,
2615,07/30/22 09:00:00  PM,6.674,,,,,
2616,07/30/22 09:15:00  PM,6.877,,,,,
2617,07/30/22 09:30:00  PM,5.655,,,,,
2618,07/30/22 09:45:00  PM,4.311,,,,,
2619,07/30/22 10:00:00  PM,3.472,,,,,
2620,07/30/22 10:15:00  PM,2.730,,,,,
2621,07/30/22 10:30:00  PM,2.195,,,,,
2622,07/30/22 10:45:00  PM,2.088,,,,,
2623,07/30/22 11:00:00  PM,1.980,,,,,
2624,07/30/22 11:15:00  PM,1.656,,,,,
2625,07/30/22 11:30:00  PM,1.330,,,,,
2626,07/30/22 11:45:00  PM,1.330,,,,,
2627,07/31/22 12:00:00  AM,1.330,,,,,
2628,07/31/22 12:15:00  AM,1.221,,,,,
2629,07/31/22 12:30:00  AM,1.112,,,,,
2630,07/31/22 12:45:00  AM,1.548,,,,,
2631,07/31/22 01:00:00  AM,4.311,,,,,
2632,07/31/22 01:15:00  AM,5.860,,,,,
2633,07/31/22 01:30:00  AM,5.450,,,,,
2634,07/31/22 01:45:00  AM,5.037,,,,,
2635,07/31/22 02:00:00  AM,4.623,,,,,
2636,07/31/22 02:15:00  AM,4.727,,,,,
2637,07/31/22 02:30:00  AM,6.268,,,,,
2638,07/31/22 02:45:00  AM,6.674,,,,,
2639,07/31/22 03:00:00  AM,6.064,,,,,
2640,07/31/22 03:15:00  AM,6.166,,,,,
2641,07/31/22 03:30:00  AM,8.879,,,,,
2642,07/31/22 03:45:00  AM,11.528,,,,,
2643,07/31/22 04:00:00  AM,13.269,,,,,
2644,07/31/22 04:15:00  AM,13.269,,,,,
2645,07/31/22 04:30:00  AM,9.965,,,,,
2646,07/31/22 04:45:00  AM,9.275,,,,,
2647,07/31/22 05:00:00  AM,10.357,,,,,
2648,07/31/22 05:15:00  AM,11.528,,,,,
2649,07/31/22 05:30:00  AM,11.334,,,,,
2650,07/31/22 05:45:00  AM,10.748,,,,,
2651,07/31/22 06:00:00  AM,10.455,,,,,
2652,07/31/22 06:15:00  AM,11.625,,,,,
2653,07/31/22 06:30:00  AM,12.980,,,,,
2654,07/31/22 06:45:00  AM,12.207,,,,,
2655,07/31/22 07:00:00  AM,10.455,,,,,
2656,07/31/22 07:15:00  AM,9.768,,,,,
2657,07/31/22 07:30:00  AM,10.553,,,,,
2658,07/31/22 07:45:00  AM,12.304,,,,,
2659,07/31/22 08:00:00  AM,12.304,,,,,
2660,07/31/22 08:15:00  AM,11.819,,,,,
2661,07/31/22 08:30:00  AM,13.654,,,,,
2662,07/31/22 08:45:00  AM,12.304,,,,,
2663,07/31/22 09:00:00  AM,11.819,,,,,
2664,07/31/22 09:15:00  AM,11.916,,,,,
2665,07/31/22 09:30:00  AM,12.883,,,,,
2666,07/31/22 09:45:00  AM,13.269,,,,,
2667,07/31/22 10:00:00  AM,12.690,,,,,
2668,07/31/22 10:15:00  AM,13.942,,,,,
2669,07/31/22 10:30:00  AM,14.804,,,,,
2670,07/31/22 10:45:00  AM,14.804,,,,,
2671,07/31/22 11:00:00  AM,15.091,,,,,
2672,07/31/22 11:15:00  AM,15.664,,,,,
2673,07/31/22 11:30:00  AM,15.378,,,,,
2674,07/31/22 11:45:00  AM,16.713,,,,,
2675,07/31/22 12:00:00  PM,14.900,,,,,
2676,07/31/22 12:15:00  PM,14.325,,,,,
2677,07/31/22 12:30:00  PM,13.076,,,,,
2678,07/31/22 12:45:00  PM,13.365,,,,,
2679,07/31/22 01:00:00  PM,13.750,,,,,
2680,07/31/22 01:15:00  PM,12.690,,,,,
2681,07/31/22 01:30:00  PM,12.690,,,,,
2682,07/31/22 01:45:00  PM,13.461,,,,,
2683,07/31/22 02:00:00  PM,14.421,,,,,
2684,07/31/22 02:15:00  PM,14.134,,,,,
2685,07/31/22 02:30:00  PM,13.654,,,,,
2686,07/31/22 02:45:00  PM,12.980,,,,,
2687,07/31/22 03:00:00  PM,13.654,,,,,
2688,07/31/22 03:15:00  PM,14.996,,,,,
2689,07/31/22 03:30:00  PM,15.473,,,,,
2690,07/31/22 03:45:00  PM,16.237,,,,,
2691,07/31/22 04:00:00  PM,15.760,,,,,
2692,07/31/22 04:15:00  PM,15.282,,,,,
2693,07/31/22 04:30:00  PM,15.378,,,,,
2694,07/31/22 04:45:00  PM,15.664,,,,,
2695,07/31/22 05:00:00  PM,15.378,,,,,
2696,07/31/22 05:15:00  PM,14.517,,,,,
2697,07/31/22 05:30:00  PM,13.558,,,,,
2698,07/31/22 05:45:00  PM,13.750,,,,,
2699,07/31/22 06:00:00  PM,14.709,,,,,
2700,07/31/22 06:15:00  PM,15.187,,,,,
2701,07/31/22 06:30:00  PM,13.942,,,,,
2702,07/31/22 06:45:00  PM,12.787,,,,,
2703,07/31/22 07:00:00  PM,12.690,,,,,
2704,07/31/22 07:15:00  PM,13.654,,,,,
2705,07/31/22 07:30:00  PM,14.804,,,,,
2706,07/31/22 07:45:00  PM,15.187,,,,,
2707,07/31/22 08:00:00  PM,13.365,,,,,
2708,07/31/22 08:15:00  PM,12.497,,,,,
2709,07/31/22 08:30:00  PM,11.625,,,,,
2710,07/31/22 08:45:00  PM,11.431,,,,,
2711,07/31/22 09:00:00  PM,9.176,,,,,
2712,07/31/22 09:15:00  PM,9.077,,,,,
2713,07/31/22 09:30:00  PM,9.571,,,,,
2714,07/31/22 09:45:00  PM,9.965,,,,,
2715,07/31/22 10:00:00  PM,10.357,,,,,
2716,07/31/22 10:15:00  PM,9.866,,,,,
2717,07/31/22 10:30:00  PM,9.373,,,,,
2718,07/31/22 10:45:00  PM,8.481,,,,,
2719,07/31/22 11:00:00  PM,9.176,,,,,
2720,07/31/22 11:15:00  PM,10.455,,,,,
2721,07/31/22 11:30:00  PM,11.041,,,,,
2722,07/31/22 11:45:00  PM,11.236,,,,,
2723,08/01/22 12:00:00  AM,10.455,,,,,
2724,08/01/22 12:15:00  AM,8.978,,,,,
2725,08/01/22 12:30:00  AM,7.983,,,,,
2726,08/01/22 12:45:00  AM,8.680,,,,,
2727,08/01/22 01:00:00  AM,9.275,,,,,
2728,08/01/22 01:15:00  AM,10.063,,,,,
2729,08/01/22 01:30:00  AM,11.041,,,,,
2730,08/01/22 01:45:00  AM,8.779,,,,,
2731,08/01/22 02:00:00  AM,8.879,,,,,
2732,08/01/22 02:15:00  AM,10.357,,,,,
2733,08/01/22 02:30:00  AM,11.625,,,,,
2734,08/01/22 02:45:00  AM,9.669,,,,,
2735,08/01/22 03:00:00  AM,8.978,,,,,
2736,08/01/22 03:15:00  AM,9.768,,,,,
2737,08/01/22 03:30:00  AM,12.690,,,,,
2738,08/01/22 03:45:00  AM,12.690,,,,,
2739,08/01/22 04:00:00  AM,15.282,,,,,
2740,08/01/22 04:15:00  AM,15.091,,,,,
2741,08/01/22 04:30:00  AM,12.401,,,,,
2742,08/01/22 04:45:00  AM,13.173,,,,,
2743,08/01/22 05:00:00  AM,13.558,,,,,
2744,08/01/22 05:15:00  AM,13.846,,,,,
2745,08/01/22 05:30:00  AM,13.173,,,,,
2746,08/01/22 05:45:00  AM,12.497,,,,,
2747,08/01/22 06:00:00  AM,11.625,,,,,
2748,08/01/22 06:15:00  AM,11.819,,,,,
2749,08/01/22 06:30:00  AM,12.497,,,,,
2750,08/01/22 06:45:00  AM,13.461,,,,,
2751,08/01/22 07:00:00  AM,13.558,,,,,
2752,08/01/22 07:15:00  AM,16.999,,,,,
2753,08/01/22 07:30:00  AM,19.758,,,,,
2754,08/01/22 07:45:00  AM,17.189,,,,,
2755,08/01/22 08:00:00  AM,17.950,,,,,
2756,08/01/22 08:15:00  AM,19.758,,,,,
2757,08/01/22 08:30:00  AM,20.519,,,,,
2758,08/01/22 08:45:00  AM,20.901,,,,,
2759,08/01/22 09:00:00  AM,21.091,,,,,
2760,08/01/22 09:15:00  AM,18.996,,,,,
2761,08/01/22 09:30:00  AM,18.140,,,,,
2762,08/01/22 09:45:00  AM,18.521,,,,,
2763,08/01/22 10:00:00  AM,18.331,,,,,
2764,08/01/22 10:15:00  AM,18.045,,,,,
2765,08/01/22 10:30:00  AM,17.570,,,,,
2766,08/01/22 10:45:00  AM,16.713,,,,,
2767,08/01/22 11:00:00  AM,16.332,,,,,
2768,08/01/22 11:15:00  AM,15.664,,,,,
2769,08/01/22 11:30:00  AM,15.855,,,,,
2770,08/01/22 11:45:00  AM,16.141,,,,,
2771,08/01/22 12:00:00  PM,15.760,,,,,
2772,08/01/22 12:15:00  PM,15.760,,,,,
2773,08/01/22 12:30:00  PM,15.282,,,,,
2774,08/01/22 12:45:00  PM,14.900,,,,,
2775,08/01/22 01:00:00  PM,14.804,,,,,
2776,08/01/22 01:15:00  PM,14.709,,,,,
2777,08/01/22 01:30:00  PM,15.091,,,,,
2778,08/01/22 01:45:00  PM,16.237,,,,,
2779,08/01/22 02:00:00  PM,16.332,,,,,
2780,08/01/22 02:15:00  PM,16.141,,,,,
2781,08/01/22 02:30:00  PM,16.237,,,,,
2782,08/01/22 02:45:00  PM,15.855,,,,,
2783,08/01/22 03:00:00  PM,15.282,,,,,
2784,08/01/22 03:15:00  PM,14.709,,,,,
2785,08/01/22 03:30:00  PM,14.613,,,,,
2786,08/01/22 03:45:00  PM,14.613,,,,,
2787,08/01/22 04:00:00  PM,14.613,,,,,
2788,08/01/22 04:15:00  PM,15.187,,,,,
2789,08/01/22 04:30:00  PM,15.664,,,,,
2790,08/01/22 04:45:00  PM,15.855,,,,,
2791,08/01/22 05:00:00  PM,15.664,,,,,
2792,08/01/22 05:15:00  PM,15.091,,,,,
2793,08/01/22 05:30:00  PM,15.091,,,,,
2794,08/01/22 05:45:00  PM,15.282,,,,,
2795,08/01/22 06:00:00  PM,15.378,,,,,
2796,08/01/22 06:15:00  PM,15.187,,,,,
2797,08/01/22 06:30:00  PM,15.282,,,,,
2798,08/01/22 06:45:00  PM,15.569,,,,,
2799,08/01/22 07:00:00  PM,15.187,,,,,
2800,08/01/22 07:15:00  PM,14.709,,,,,
2801,08/01/22 07:30:00  PM,13.654,,,,,
2802,08/01/22 07:45:00  PM,13.365,,,,,
2803,08/01/22 08:00:00  PM,13.076,,,,,
2804,08/01/22 08:15:00  PM,13.173,,,,,
2805,08/01/22 08:30:00  PM,13.076,,,,,
2806,08/01/22 08:45:00  PM,12.980,,,,,
2807,08/01/22 09:00:00  PM,12.883,,,,,
2808,08/01/22 09:15:00  PM,11.625,,,,,
2809,08/01/22 09:30:00  PM,10.651,,,,,
2810,08/01/22 09:45:00  PM,10.553,,,,,
2811,08/01/22 10:00:00  PM,11.041,,,,,
2812,08/01/22 10:15:00  PM,11.431,,,,,
2813,08/01/22 10:30:00  PM,11.236,,,,,
2814,08/01/22 10:45:00  PM,10.063,,,,,
2815,08/01/22 11:00:00  PM,9.768,,,,,
2816,08/01/22 11:15:00  PM,9.571,,,,,
2817,08/01/22 11:30:00  PM,9.472,,,,,
2818,08/01/22 11:45:00  PM,9.866,,,,,
2819,08/02/22 12:00:00  AM,9.373,,,,,
2820,08/02/22 12:15:00  AM,8.978,,,,,
2821,08/02/22 12:30:00  AM,9.373,,,,,
2822,08/02/22 12:45:00  AM,8.978,,,,,
2823,08/02/22 01:00:00  AM,8.879,,,,,
2824,08/02/22 01:15:00  AM,9.866,,,,,
2825,08/02/22 01:30:00  AM,10.651,,,,,
2826,08/02/22 01:45:00  AM,9.373,,,,,
2827,08/02/22 02:00:00  AM,8.680,,,,,
2828,08/02/22 02:15:00  AM,8.779,,,,,
2829,08/02/22 02:30:00  AM,9.077,,,,,
2830,08/02/22 02:45:00  AM,9.176,,,,,
2831,08/02/22 03:00:00  AM,10.063,,,,,
2832,08/02/22 03:15:00  AM,11.625,,,,,
2833,08/02/22 03:30:00  AM,12.497,,,,,
2834,08/02/22 03:45:00  AM,12.110,,,,,
2835,08/02/22 04:00:00  AM,12.497,,,,,
2836,08/02/22 04:15:00  AM,11.916,,,,,
2837,08/02/22 04:30:00  AM,12.207,,,,,
2838,08/02/22 04:45:00  AM,13.461,,,,,
2839,08/02/22 05:00:00  AM,14.517,,,,,
2840,08/02/22 05:15:00  AM,14.709,,,,,
2841,08/02/22 05:30:00  AM,13.846,,,,,
2842,08/02/22 05:45:00  AM,16.141,,,,,
2843,08/02/22 06:00:00  AM,17.665,,,,,
2844,08/02/22 06:15:00  AM,18.901,,,,,
2845,08/02/22 06:30:00  AM,19.092,,,,,
2846,08/02/22 06:45:00  AM,18.521,,,,,
2847,08/02/22 07:00:00  AM,17.379,,,,,
2848,08/02/22 07:15:00  AM,16.237,,,,,
2849,08/02/22 07:30:00  AM,16.332,,,,,
2850,08/02/22 07:45:00  AM,16.618,,,,,
2851,08/02/22 08:00:00  AM,16.523,,,,,
2852,08/02/22 08:15:00  AM,16.141,,,,,
2853,08/02/22 08:30:00  AM,15.951,,,,,
2854,08/02/22 08:45:00  AM,14.996,,,,,
2855,08/02/22 09:00:00  AM,14.709,,,,,
2856,08/02/22 09:15:00  AM,13.846,,,,,
2857,08/02/22 09:30:00  AM,13.461,,,,,
2858,08/02/22 09:45:00  AM,13.365,,,,,
2859,08/02/22 10:00:00  AM,13.461,,,,,
2860,08/02/22 10:15:00  AM,14.230,,,,,
2861,08/02/22 10:30:00  AM,14.900,,,,,
2862,08/02/22 10:45:00  AM,14.900,,,,,
2863,08/02/22 11:00:00  AM,15.282,,,,,
2864,08/02/22 11:15:00  AM,15.760,,,,,
2865,08/02/22 11:30:00  AM,16.332,,,,,
2866,08/02/22 11:45:00  AM,16.332,,,,,
2867,08/02/22 12:00:00  PM,16.427,,,,,
2868,08/02/22 12:15:00  PM,15.855,,,,,
2869,08/02/22 12:30:00  PM,15.951,,,,,
2870,08/02/22 12:45:00  PM,15.569,,,,,
2871,08/02/22 01:00:00  PM,16.332,,,,,
2872,08/02/22 01:15:00  PM,16.808,,,,,
2873,08/02/22 01:30:00  PM,17.094,,,,,
2874,08/02/22 01:45:00  PM,16.523,,,,,
2875,08/02/22 02:00:00  PM,15.951,,,,,
2876,08/02/22 02:15:00  PM,15.664,,,,,
2877,08/02/22 02:30:00  PM,15.473,,,,,
2878,08/02/22 02:45:00  PM,14.996,,,,,
2879,08/02/22 03:00:00  PM,14.517,,,,,
2880,08/02/22 03:15:00  PM,14.230,,,,,
2881,08/02/22 03:30:00  PM,14.038,,,,,
2882,08/02/22 03:45:00  PM,14.038,,,,,
2883,08/02/22 04:00:00  PM,14.325,,,,,
2884,08/02/22 04:15:00  PM,14.709,,,,,
2885,08/02/22 04:30:00  PM,15.282,,,,,
2886,08/02/22 04:45:00  PM,15.187,,,,,
2887,08/02/22 05:00:00  PM,15.091,,,,,
2888,08/02/22 05:15:00  PM,14.517,,,,,
2889,08/02/22 05:30:00  PM,14.038,,,,,
2890,08/02/22 05:45:00  PM,14.325,,,,,
2891,08/02/22 06:00:00  PM,14.900,,,,,
2892,08/02/22 06:15:00  PM,14.517,,,,,
2893,08/02/22 06:30:00  PM,14.230,,,,,
2894,08/02/22 06:45:00  PM,13.942,,,,,
2895,08/02/22 07:00:00  PM,13.365,,,,,
2896,08/02/22 07:15:00  PM,12.594,,,,,
2897,08/02/22 07:30:00  PM,11.819,,,,,
2898,08/02/22 07:45:00  PM,12.304,,,,,
2899,08/02/22 08:00:00  PM,13.365,,,,,
2900,08/02/22 08:15:00  PM,13.365,,,,,
2901,08/02/22 08:30:00  PM,14.134,,,,,
2902,08/02/22 08:45:00  PM,14.134,,,,,
2903,08/02/22 09:00:00  PM,14.325,,,,,
2904,08/02/22 09:15:00  PM,13.461,,,,,
2905,08/02/22 09:30:00  PM,12.401,,,,,
2906,08/02/22 09:45:00  PM,12.110,,,,,
2907,08/02/22 10:00:00  PM,11.528,,,,,
2908,08/02/22 10:15:00  PM,10.748,,,,,
2909,08/02/22 10:30:00  PM,9.373,,,,,
2910,08/02/22 10:45:00  PM,9.373,,,,,
2911,08/02/22 11:00:00  PM,9.472,,,,,
2912,08/02/22 11:15:00  PM,8.978,,,,,
2913,08/02/22 11:30:00  PM,7.782,,,,,
2914,08/02/22 11:45:00  PM,7.179,,,,,
2915,08/03/22 12:00:00  AM,7.079,,,,,
2916,08/03/22 12:15:00  AM,7.381,,,,,
2917,08/03/22 12:30:00  AM,7.381,,,,,
2918,08/03/22 12:45:00  AM,7.582,,,,,
2919,08/03/22 01:00:00  AM,8.481,,,,,
2920,08/03/22 01:15:00  AM,9.472,,,,,
2921,08/03/22 01:30:00  AM,10.063,,,,,
2922,08/03/22 01:45:00  AM,10.455,,,,,
2923,08/03/22 02:00:00  AM,10.748,,,,,
2924,08/03/22 02:15:00  AM,10.846,,,,,
2925,08/03/22 02:30:00  AM,10.357,,,,,
2926,08/03/22 02:45:00  AM,9.571,,,,,
2927,08/03/22 03:00:00  AM,9.472,,,,,
2928,08/03/22 03:15:00  AM,9.768,,,,,
2929,08/03/22 03:30:00  AM,10.748,,,,,
2930,08/03/22 03:45:00  AM,10.846,,,,,
2931,08/03/22 04:00:00  AM,11.236,,,,,
2932,08/03/22 04:15:00  AM,9.768,,,,,
2933,08/03/22 04:30:00  AM,9.176,,,,,
2934,08/03/22 04:45:00  AM,9.669,,,,,
2935,08/03/22 05:00:00  AM,10.748,,,,,
2936,08/03/22 05:15:00  AM,11.236,,,,,
2937,08/03/22 05:30:00  AM,10.846,,,,,
2938,08/03/22 05:45:00  AM,12.110,,,,,
2939,08/03/22 06:00:00  AM,14.421,,,,,
2940,08/03/22 06:15:00  AM,15.091,,,,,
2941,08/03/22 06:30:00  AM,14.517,,,,,
2942,08/03/22 06:45:00  AM,12.980,,,,,
2943,08/03/22 07:00:00  AM,13.654,,,,,
2944,08/03/22 07:15:00  AM,14.038,,,,,
2945,08/03/22 07:30:00  AM,14.517,,,,,
2946,08/03/22 07:45:00  AM,14.709,,,,,
2947,08/03/22 08:00:00  AM,14.230,,,,,
2948,08/03/22 08:15:00  AM,14.996,,,,,
2949,08/03/22 08:30:00  AM,14.804,,,,,
2950,08/03/22 08:45:00  AM,15.187,,,,,
2951,08/03/22 09:00:00  AM,15.187,,,,,
2952,08/03/22 09:15:00  AM,14.996,,,,,
2953,08/03/22 09:30:00  AM,14.038,,,,,
2954,08/03/22 09:45:00  AM,14.421,,,,,
2955,08/03/22 10:00:00  AM,15.378,,,,,
2956,08/03/22 10:15:00  AM,15.760,,,,,
2957,08/03/22 10:30:00  AM,15.473,,,,,
2958,08/03/22 10:45:00  AM,15.187,,,,,
2959,08/03/22 11:00:00  AM,15.951,,,,,
2960,08/03/22 11:15:00  AM,15.760,,,,,
2961,08/03/22 11:30:00  AM,16.046,,,,,
2962,08/03/22 11:45:00  AM,16.903,,,,,
2963,08/03/22 12:00:00  PM,17.094,,,,,
2964,08/03/22 12:15:00  PM,16.141,,,,,
2965,08/03/22 12:30:00  PM,15.569,,,,,
2966,08/03/22 12:45:00  PM,15.091,,,,,
2967,08/03/22 01:00:00  PM,15.282,,,,,
2968,08/03/22 01:15:00  PM,15.951,,,,,
2969,08/03/22 01:30:00  PM,16.046,,,,,
2970,08/03/22 01:45:00  PM,16.237,,,,,
2971,08/03/22 02:00:00  PM,16.141,,,,,
2972,08/03/22 02:15:00  PM,15.664,,,,,
2973,08/03/22 02:30:00  PM,15.091,,,,,
2974,08/03/22 02:45:00  PM,14.517,,,,,
2975,08/03/22 03:00:00  PM,15.091,,,,,
2976,08/03/22 03:15:00  PM,15.378,,,,,
2977,08/03/22 03:30:00  PM,15.091,,,,,
2978,08/03/22 03:45:00  PM,14.517,,,,,
2979,08/03/22 04:00:00  PM,14.421,,,,,
2980,08/03/22 04:15:00  PM,13.846,,,,,
2981,08/03/22 04:30:00  PM,13.461,,,,,
2982,08/03/22 04:45:00  PM,14.038,,,,,
2983,08/03/22 05:00:00  PM,13.942,,,,,
2984,08/03/22 05:15:00  PM,12.497,,,,,
2985,08/03/22 05:30:00  PM,11.625,,,,,
2986,08/03/22 05:45:00  PM,12.401,,,,,
2987,08/03/22 06:00:00  PM,13.461,,,,,
2988,08/03/22 06:15:00  PM,13.558,,,,,
2989,08/03/22 06:30:00  PM,12.883,,,,,
2990,08/03/22 06:45:00  PM,12.110,,,,,
2991,08/03/22 07:00:00  PM,12.304,,,,,
2992,08/03/22 07:15:00  PM,11.819,,,,,
2993,08/03/22 07:30:00  PM,12.207,,,,,
2994,08/03/22 07:45:00  PM,11.528,,,,,
2995,08/03/22 08:00:00  PM,11.334,,,,,
2996,08/03/22 08:15:00  PM,10.944,,,,,
2997,08/03/22 08:30:00  PM,13.076,,,,,
2998,08/03/22 08:45:00  PM,12.401,,,,,
2999,08/03/22 09:00:00  PM,11.139,,,,,
3000,08/03/22 09:15:00  PM,10.748,,,,,
3001,08/03/22 09:30:00  PM,10.553,,,,,
3002,08/03/22 09:45:00  PM,10.944,,,,,
3003,08/03/22 10:00:00  PM,9.965,,,,,
3004,08/03/22 10:15:00  PM,9.077,,,,,
3005,08/03/22 10:30:00  PM,9.373,,,,,
3006,08/03/22 10:45:00  PM,9.669,,,,,
3007,08/03/22 11:00:00  PM,9.472,,,,,
3008,08/03/22 11:15:00  PM,8.581,,,,,
3009,08/03/22 11:30:00  PM,8.082,,,,,
3010,08/03/22 11:45:00  PM,8.581,,,,,
3011,08/04/22 12:00:00  AM,8.481,,,,,
3012,08/04/22 12:15:00  AM,7.682,,,,,
3013,08/04/22 12:30:00  AM,7.582,,,,,
3014,08/04/22 12:45:00  AM,7.782,,,,,
3015,08/04/22 01:00:00  AM,7.983,,,,,
3016,08/04/22 01:15:00  AM,8.382,,,,,
3017,08/04/22 01:30:00  AM,8.978,,,,,
3018,08/04/22 01:45:00  AM,9.571,,,,,
3019,08/04/22 02:00:00  AM,10.161,,,,,
3020,08/04/22 02:15:00  AM,10.553,,,,,
3021,08/04/22 02:30:00  AM,10.553,,,,,
3022,08/04/22 02:45:00  AM,8.879,,,,,
3023,08/04/22 03:00:00  AM,8.680,,,,,
3024,08/04/22 03:15:00  AM,10.259,,,,,
3025,08/04/22 03:30:00  AM,11.528,,,,,
3026,08/04/22 03:45:00  AM,10.944,,,,,
3027,08/04/22 04:00:00  AM,11.139,,,,,
3028,08/04/22 04:15:00  AM,10.063,,,,,
3029,08/04/22 04:30:00  AM,9.866,,,,,
3030,08/04/22 04:45:00  AM,11.236,,,,,
3031,08/04/22 05:00:00  AM,11.334,,,,,
3032,08/04/22 05:15:00  AM,11.819,,,,,
3033,08/04/22 05:30:00  AM,12.594,,,,,
3034,08/04/22 05:45:00  AM,12.497,,,,,
3035,08/04/22 06:00:00  AM,12.883,,,,,
3036,08/04/22 06:15:00  AM,14.038,,,,,
3037,08/04/22 06:30:00  AM,14.038,,,,,
3038,08/04/22 06:45:00  AM,15.664,,,,,
3039,08/04/22 07:00:00  AM,15.378,,,,,
3040,08/04/22 07:15:00  AM,15.664,,,,,
3041,08/04/22 07:30:00  AM,15.664,,,,,
3042,08/04/22 07:45:00  AM,13.558,,,,,
3043,08/04/22 08:00:00  AM,13.558,,,,,
3044,08/04/22 08:15:00  AM,13.558,,,,,
3045,08/04/22 08:30:00  AM,13.461,,,,,
3046,08/04/22 08:45:00  AM,13.750,,,,,
3047,08/04/22 09:00:00  AM,15.187,,,,,
3048,08/04/22 09:15:00  AM,15.282,,,,,
3049,08/04/22 09:30:00  AM,15.282,,,,,
3050,08/04/22 09:45:00  AM,15.569,,,,,
3051,08/04/22 10:00:00  AM,16.427,,,,,
3052,08/04/22 10:15:00  AM,16.903,,,,,
3053,08/04/22 10:30:00  AM,18.236,,,,,
3054,08/04/22 10:45:00  AM,18.711,,,,,
3055,08/04/22 11:00:00  AM,17.855,,,,,
3056,08/04/22 11:15:00  AM,17.189,,,,,
3057,08/04/22 11:30:00  AM,17.760,,,,,
3058,08/04/22 11:45:00  AM,18.045,,,,,
3059,08/04/22 12:00:00  PM,18.045,,,,,
3060,08/04/22 12:15:00  PM,17.760,,,,,
3061,08/04/22 12:30:00  PM,17.760,,,,,
3062,08/04/22 12:45:00  PM,17.570,,,,,
3063,08/04/22 01:00:00  PM,18.331,,,,,
3064,08/04/22 01:15:00  PM,18.521,,,,,
3065,08/04/22 01:30:00  PM,17.284,,,,,
3066,08/04/22 01:45:00  PM,17.284,,,,,
3067,08/04/22 02:00:00  PM,18.140,,,,,
3068,08/04/22 02:15:00  PM,18.236,,,,,
3069,08/04/22 02:30:00  PM,18.806,,,,,
3070,08/04/22 02:45:00  PM,18.901,,,,,
3071,08/04/22 03:00:00  PM,16.332,,,,,
3072,08/04/22 03:15:00  PM,14.517,,,,,
3073,08/04/22 03:30:00  PM,12.013,,,,,
3074,08/04/22 03:45:00  PM,10.748,,,,,
3075,08/04/22 04:00:00  PM,10.357,,,,,
3076,08/04/22 04:15:00  PM,10.944,,,,,
3077,08/04/22 04:30:00  PM,13.461,,,,,
3078,08/04/22 04:45:00  PM,14.804,,,,,
3079,08/04/22 05:00:00  PM,17.094,,,,,
3080,08/04/22 05:15:00  PM,17.094,,,,,
3081,08/04/22 05:30:00  PM,16.903,,,,,
3082,08/04/22 05:45:00  PM,16.332,,,,,
3083,08/04/22 06:00:00  PM,15.569,,,,,
3084,08/04/22 06:15:00  PM,15.091,,,,,
3085,08/04/22 06:30:00  PM,15.378,,,,,
3086,08/04/22 06:45:00  PM,16.046,,,,,
3087,08/04/22 07:00:00  PM,16.141,,,,,
3088,08/04/22 07:15:00  PM,16.237,,,,,
3089,08/04/22 07:30:00  PM,15.760,,,,,
3090,08/04/22 07:45:00  PM,15.282,,,,,
3091,08/04/22 08:00:00  PM,14.325,,,,,
3092,08/04/22 08:15:00  PM,13.942,,,,,
3093,08/04/22 08:30:00  PM,14.230,,,,,
3094,08/04/22 08:45:00  PM,15.187,,,,,
3095,08/04/22 09:00:00  PM,15.760,,,,,
3096,08/04/22 09:15:00  PM,15.569,,,,,
3097,08/04/22 09:30:00  PM,15.282,,,,,
